elapsed_band_index,elapsed_band,u_shape_phase,calendar_band_index,calendar_band,event_number_cat,org_size,org_size_score,org_size_unknown,employee_size,turnover_size,sector_proxy,entity_kind_group,prior_records_band,events,exposure_days
1,91-365,response,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,146
1,91-365,response,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,<1k,1,245
1,91-365,response,3,2024-2026,2,LARGE,3.0,0,large,unknown,education,organisation,unknown,0,275
1,91-365,response,3,2024-2026,2,LARGE,3.0,0,large,unknown,government,organisation,unknown,0,151
1,91-365,response,3,2024-2026,2,LARGE,3.0,0,very_large,unknown,finance,organisation,unknown,0,268
1,91-365,response,3,2024-2026,2,LARGE,3.0,0,very_large,unknown,technology,organisation,unknown,0,62
1,91-365,response,3,2024-2026,2,MEDIUM,2.0,0,medium,unknown,health,organisation,100k+,0,275
1,91-365,response,3,2024-2026,2,MEDIUM,2.0,0,medium,unknown,industrial,organisation,unknown,0,275
1,91-365,response,3,2024-2026,2,MEDIUM,2.0,0,medium,unknown,technology,organisation,unknown,0,2
1,91-365,response,3,2024-2026,2,MEDIUM,2.0,0,small,unknown,finance,organisation,100k+,0,95
1,91-365,response,3,2024-2026,2,UNKNOWN,2.8546875,1,unknown,unknown,government,other_or_unknown,unknown,0,275
1,91-365,response,3,2024-2026,2,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,unknown,0,275
1,91-365,response,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,finance,organisation,100k+,1,79
1,91-365,response,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,finance,organisation,10k-100k,2,866
1,91-365,response,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,finance,organisation,unknown,2,550
1,91-365,response,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,government,government_body,1k-10k,0,275
1,91-365,response,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,0,433
1,91-365,response,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,technology,organisation,10k-100k,1,42
1,91-365,response,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,technology,organisation,1k-10k,0,8
1,91-365,response,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,126
1,91-365,response,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,100k+,0,275
1,91-365,response,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,10k-100k,0,275
1,91-365,response,3,2024-2026,3+,LARGE,3.0,0,large,unknown,government,organisation,unknown,0,275
1,91-365,response,3,2024-2026,3+,LARGE,3.0,0,very_large,unknown,education,organisation,10k-100k,2,612
1,91-365,response,3,2024-2026,3+,LARGE,3.0,0,very_large,unknown,education,organisation,1k-10k,0,275
1,91-365,response,3,2024-2026,3+,LARGE,3.0,0,very_large,unknown,education,organisation,unknown,1,455
1,91-365,response,3,2024-2026,3+,LARGE,3.0,0,very_large,unknown,government,government_body,unknown,0,275
1,91-365,response,3,2024-2026,3+,UNKNOWN,2.8546875,1,unknown,unknown,government,government_body,unknown,1,515
2,366-730,response,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,finance,organisation,10k-100k,0,365
2,366-730,response,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,government,government_body,1k-10k,0,365
2,366-730,response,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,government,organisation,1k-10k,0,365
2,366-730,response,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,other,organisation,1k-10k,0,283
2,366-730,response,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,other,organisation,unknown,0,365
2,366-730,response,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,technology,organisation,100k+,0,1095
2,366-730,response,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,365
2,366-730,response,0,2012-2018,1,LARGE,3.0,0,very_large,unknown,education,organisation,1k-10k,0,365
2,366-730,response,0,2012-2018,1,LARGE,3.0,0,very_large,unknown,education,organisation,unknown,0,365
2,366-730,response,0,2012-2018,1,MEDIUM,2.0,0,small,unknown,finance,organisation,<1k,0,365
2,366-730,response,0,2012-2018,1,SMALL,1.0,0,small,unknown,industrial,organisation,100k+,0,365
2,366-730,response,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,finance,organisation,10k-100k,1,185
2,366-730,response,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,government,government_body,10k-100k,0,334
2,366-730,response,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,government,organisation,10k-100k,0,518
2,366-730,response,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,government,organisation,1k-10k,0,275
2,366-730,response,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,government,organisation,unknown,0,985
2,366-730,response,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,health,organisation,1k-10k,0,365
2,366-730,response,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,health,organisation,unknown,0,16
2,366-730,response,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,media,organisation,unknown,0,335
2,366-730,response,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,other,organisation,100k+,0,212
2,366-730,response,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,other,organisation,10k-100k,0,336
2,366-730,response,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,other,organisation,1k-10k,0,82
2,366-730,response,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,other,organisation,unknown,0,1313
2,366-730,response,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,retail,organisation,100k+,0,730
2,366-730,response,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,retail,organisation,unknown,0,214
2,366-730,response,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,technology,organisation,100k+,0,1177
2,366-730,response,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,527
2,366-730,response,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,10k-100k,1,30
2,366-730,response,1,2019-2021,1,LARGE,3.0,0,large,unknown,government,organisation,unknown,0,579
2,366-730,response,1,2019-2021,1,LARGE,3.0,0,large,unknown,industrial,organisation,unknown,0,61
2,366-730,response,1,2019-2021,1,LARGE,3.0,0,large,unknown,other,organisation,unknown,0,426
2,366-730,response,1,2019-2021,1,LARGE,3.0,0,large,unknown,technology,organisation,100k+,0,95
2,366-730,response,1,2019-2021,1,LARGE,3.0,0,large,unknown,technology,organisation,unknown,0,365
2,366-730,response,1,2019-2021,1,LARGE,3.0,0,medium,unknown,other,organisation,unknown,0,61
2,366-730,response,1,2019-2021,1,LARGE,3.0,0,unknown,unknown,education,organisation,10k-100k,0,365
2,366-730,response,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,education,organisation,10k-100k,0,170
2,366-730,response,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,government,government_body,1k-10k,0,365
2,366-730,response,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,government,government_body,<1k,0,276
2,366-730,response,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,government,organisation,unknown,0,214
2,366-730,response,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,government,other_or_unknown,unknown,0,204
2,366-730,response,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,industrial,organisation,unknown,0,214
2,366-730,response,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,retail,organisation,unknown,0,200
2,366-730,response,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,technology,organisation,100k+,0,459
2,366-730,response,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,technology,organisation,unknown,0,31
2,366-730,response,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,telecom_transport,organisation,<1k,0,336
2,366-730,response,1,2019-2021,1,MEDIUM,2.0,0,medium,unknown,finance,organisation,100k+,0,214
2,366-730,response,1,2019-2021,1,MEDIUM,2.0,0,medium,unknown,health,organisation,unknown,0,31
2,366-730,response,1,2019-2021,1,MEDIUM,2.0,0,medium,unknown,other,organisation,<1k,0,115
2,366-730,response,1,2019-2021,1,MEDIUM,2.0,0,medium,unknown,other,organisation,unknown,0,292
2,366-730,response,1,2019-2021,1,MEDIUM,2.0,0,medium,unknown,retail,organisation,unknown,0,230
2,366-730,response,1,2019-2021,1,MEDIUM,2.0,0,medium,unknown,technology,organisation,100k+,0,200
2,366-730,response,1,2019-2021,1,MEDIUM,2.0,0,medium,unknown,technology,organisation,unknown,0,241
2,366-730,response,1,2019-2021,1,MEDIUM,2.0,0,small,unknown,other,organisation,<1k,0,184
2,366-730,response,1,2019-2021,1,MEDIUM,2.0,0,small,unknown,other,organisation,unknown,0,245
2,366-730,response,1,2019-2021,1,SMALL,1.0,0,small,unknown,finance,organisation,unknown,0,113
2,366-730,response,1,2019-2021,1,SMALL,1.0,0,small,unknown,government,organisation,10k-100k,0,365
2,366-730,response,1,2019-2021,1,SMALL,1.0,0,small,unknown,health,organisation,10k-100k,0,365
2,366-730,response,1,2019-2021,1,SMALL,1.0,0,small,unknown,health,organisation,unknown,0,365
2,366-730,response,1,2019-2021,1,SMALL,1.0,0,small,unknown,technology,organisation,100k+,0,1128
2,366-730,response,1,2019-2021,1,SMALL,1.0,0,unknown,unknown,technology,organisation,<1k,0,189
2,366-730,response,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,education,other_or_unknown,unknown,0,184
2,366-730,response,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,finance,organisation,100k+,0,365
2,366-730,response,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,media,organisation,100k+,0,170
2,366-730,response,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,other,organisation,unknown,0,310
2,366-730,response,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,organisation,100k+,0,235
2,366-730,response,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,organisation,1k-10k,0,364
2,366-730,response,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,other_or_unknown,100k+,0,365
2,366-730,response,1,2019-2021,2,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,0,365
2,366-730,response,1,2019-2021,2,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,100k+,0,365
2,366-730,response,1,2019-2021,2,LARGE,3.0,0,very_large,unknown,education,organisation,100k+,0,306
2,366-730,response,1,2019-2021,2,LARGE,3.0,0,very_large,unknown,government,organisation,unknown,0,283
2,366-730,response,1,2019-2021,2,MEDIUM,2.0,0,small,unknown,technology,organisation,unknown,0,335
2,366-730,response,1,2019-2021,3+,UNKNOWN,2.8546875,1,unknown,unknown,government,government_body,unknown,0,31
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,unknown,unknown,government,organisation,unknown,0,365
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,unknown,unknown,industrial,organisation,<1k,0,93
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,education,organisation,10k-100k,0,175
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,education,organisation,unknown,0,365
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,finance,organisation,10k-100k,0,730
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,government_body,100k+,0,320
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,government_body,10k-100k,1,235
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,0,626
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,organisation,10k-100k,1,820
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,organisation,1k-10k,0,90
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,organisation,<1k,0,275
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,organisation,unknown,0,840
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,health,organisation,10k-100k,0,365
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,health,organisation,unknown,0,410
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,media,organisation,unknown,0,395
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,other,organisation,100k+,0,153
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,other,organisation,10k-100k,0,29
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,other,organisation,1k-10k,0,365
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,other,organisation,unknown,0,2859
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,retail,organisation,<1k,0,184
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,retail,organisation,unknown,0,151
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,technology,organisation,100k+,0,1896
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,technology,organisation,10k-100k,0,365
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,technology,organisation,1k-10k,1,73
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,technology,organisation,<1k,0,346
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,1,229
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,100k+,1,458
2,366-730,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,unknown,0,334
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,education,organisation,<1k,0,245
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,finance,organisation,10k-100k,0,227
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,government,organisation,unknown,0,488
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,health,organisation,100k+,0,334
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,industrial,organisation,unknown,0,669
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,other,organisation,10k-100k,0,92
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,other,organisation,1k-10k,0,141
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,other,organisation,unknown,0,1034
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,technology,organisation,100k+,0,270
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,medium,unknown,other,organisation,100k+,0,365
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,medium,unknown,other,organisation,unknown,0,304
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,education,organisation,10k-100k,0,570
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,finance,organisation,unknown,0,275
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,government,government_body,<1k,0,89
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,government,organisation,10k-100k,0,17
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,government,organisation,unknown,0,151
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,government,other_or_unknown,100k+,0,236
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,government,other_or_unknown,unknown,0,161
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,health,organisation,100k+,0,548
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,health,organisation,10k-100k,0,365
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,industrial,organisation,1k-10k,0,31
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,industrial,organisation,unknown,0,151
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,media,organisation,<1k,0,12
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,media,organisation,unknown,0,365
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,media,other_or_unknown,unknown,0,365
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,other,organisation,unknown,0,1124
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,retail,organisation,unknown,0,165
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,technology,organisation,100k+,0,636
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,technology,organisation,1k-10k,0,31
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,technology,organisation,unknown,0,699
2,366-730,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,telecom_transport,organisation,<1k,0,29
2,366-730,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,finance,organisation,100k+,0,151
2,366-730,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,government,government_body,100k+,0,245
2,366-730,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,government,government_body,unknown,0,365
2,366-730,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,government,organisation,10k-100k,0,365
2,366-730,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,health,organisation,unknown,0,334
2,366-730,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,other,organisation,100k+,0,122
2,366-730,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,other,organisation,10k-100k,0,674
2,366-730,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,other,organisation,1k-10k,0,281
2,366-730,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,other,organisation,<1k,0,250
2,366-730,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,other,organisation,unknown,0,1373
2,366-730,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,retail,organisation,100k+,0,92
2,366-730,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,retail,organisation,unknown,0,135
2,366-730,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,technology,organisation,100k+,0,530
2,366-730,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,technology,organisation,unknown,0,183
2,366-730,response,2,2022-2023,1,MEDIUM,2.0,0,small,unknown,other,organisation,10k-100k,0,118
2,366-730,response,2,2022-2023,1,MEDIUM,2.0,0,small,unknown,other,organisation,<1k,0,181
2,366-730,response,2,2022-2023,1,MEDIUM,2.0,0,small,unknown,other,organisation,unknown,0,120
2,366-730,response,2,2022-2023,1,SMALL,1.0,0,small,unknown,finance,organisation,unknown,0,252
2,366-730,response,2,2022-2023,1,SMALL,1.0,0,small,unknown,health,organisation,unknown,0,365
2,366-730,response,2,2022-2023,1,SMALL,1.0,0,small,unknown,other,organisation,10k-100k,0,917
2,366-730,response,2,2022-2023,1,SMALL,1.0,0,small,unknown,other,organisation,1k-10k,0,141
2,366-730,response,2,2022-2023,1,SMALL,1.0,0,small,unknown,technology,organisation,100k+,0,1062
2,366-730,response,2,2022-2023,1,SMALL,1.0,0,small,unknown,technology,organisation,10k-100k,0,231
2,366-730,response,2,2022-2023,1,SMALL,1.0,0,unknown,unknown,technology,organisation,<1k,0,176
2,366-730,response,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,education,other_or_unknown,unknown,0,181
2,366-730,response,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,finance,organisation,10k-100k,0,365
2,366-730,response,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,finance,organisation,<1k,0,365
2,366-730,response,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,100k+,0,214
2,366-730,response,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,10k-100k,0,365
2,366-730,response,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,unknown,0,579
2,366-730,response,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,media,organisation,100k+,0,195
2,366-730,response,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,other,organisation,1k-10k,0,92
2,366-730,response,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,other,organisation,unknown,0,225
2,366-730,response,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,organisation,100k+,0,495
2,366-730,response,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,organisation,1k-10k,0,1
2,366-730,response,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,other_or_unknown,100k+,0,730
2,366-730,response,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,finance,organisation,10k-100k,0,730
2,366-730,response,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,government,organisation,1k-10k,0,365
2,366-730,response,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,government,organisation,<1k,0,275
2,366-730,response,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,technology,organisation,100k+,0,287
2,366-730,response,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,111
2,366-730,response,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,100k+,0,23
2,366-730,response,2,2022-2023,2,LARGE,3.0,0,unknown,unknown,education,organisation,1k-10k,0,365
2,366-730,response,2,2022-2023,2,LARGE,3.0,0,very_large,unknown,education,organisation,100k+,1,332
2,366-730,response,2,2022-2023,2,LARGE,3.0,0,very_large,unknown,government,government_body,unknown,0,365
2,366-730,response,2,2022-2023,2,LARGE,3.0,0,very_large,unknown,government,organisation,unknown,0,82
2,366-730,response,2,2022-2023,2,MEDIUM,2.0,0,small,unknown,technology,organisation,unknown,0,30
2,366-730,response,2,2022-2023,3+,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,10k-100k,0,17
2,366-730,response,2,2022-2023,3+,LARGE,3.0,0,very_large,unknown,education,organisation,1k-10k,0,365
2,366-730,response,2,2022-2023,3+,LARGE,3.0,0,very_large,unknown,education,organisation,unknown,0,245
2,366-730,response,2,2022-2023,3+,UNKNOWN,2.8546875,1,unknown,unknown,government,government_body,unknown,0,334
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,unknown,unknown,government,government_body,1k-10k,0,365
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,unknown,unknown,government,organisation,unknown,0,365
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,unknown,unknown,industrial,organisation,<1k,0,272
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,unknown,unknown,other,organisation,10k-100k,0,365
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,education,organisation,10k-100k,0,530
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,finance,organisation,1k-10k,0,185
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,finance,organisation,unknown,1,154
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,finance,other_or_unknown,10k-100k,0,35
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,government_body,100k+,0,45
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,government_body,10k-100k,0,365
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,government_body,1k-10k,1,294
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,0,1275
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,organisation,10k-100k,0,365
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,organisation,<1k,0,90
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,organisation,unknown,0,1095
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,health,organisation,100k+,0,134
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,health,organisation,10k-100k,0,365
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,health,organisation,unknown,0,369
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,organisation,100k+,0,310
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,organisation,10k-100k,0,365
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,organisation,1k-10k,0,308
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,organisation,unknown,0,3128
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,retail,organisation,100k+,0,202
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,retail,organisation,<1k,0,181
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,retail,organisation,unknown,0,185
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,technology,organisation,100k+,0,942
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,technology,organisation,10k-100k,0,659
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,technology,organisation,1k-10k,0,338
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,technology,organisation,<1k,0,19
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,2135
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,100k+,1,182
2,366-730,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,unknown,0,247
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,education,organisation,<1k,0,120
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,education,organisation,unknown,1,1
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,finance,organisation,100k+,0,1389
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,finance,organisation,10k-100k,0,138
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,finance,organisation,1k-10k,0,157
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,finance,organisation,<1k,0,365
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,finance,organisation,unknown,0,612
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,government,organisation,unknown,0,1311
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,health,organisation,100k+,0,31
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,health,organisation,<1k,0,186
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,health,organisation,unknown,0,1130
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,other,organisation,100k+,0,966
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,other,organisation,10k-100k,0,445
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,other,organisation,1k-10k,0,224
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,other,organisation,<1k,0,165
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,other,organisation,unknown,0,4460
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,retail,organisation,100k+,0,730
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,retail,organisation,10k-100k,0,365
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,technology,organisation,100k+,0,730
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,technology,organisation,10k-100k,0,365
